Index,Original Code,Program Length,Adversarial Code,True Label,Original Prediction,Adv Prediction,Is Success,Extracted Names,Importance Score,Greedy No. Changed Names,Greedy No. Changed Tokens,Replaced Names,GA No. Changed Names,GA No. Changed Tokens,Attack Type,Query Times,Time Cost,Suc Type,Insert Words,orig prob,current prob
140,"public AddAlbumPhotosRequest() {super(""CloudPhoto"", ""2017-07-11"", ""AddAlbumPhotos"", ""cloudphoto"");setProtocol(ProtocolType.HTTPS);}
",25,,"public AddAlbumPhotosRequest(): base(""CloudPhoto"", ""2017-07-11"", ""AddAlbumPhotos"", ""cloudphoto"", ""openAPI""){Protocol = ProtocolType.HTTPS;}
","public AddAlbumPhotosRequest(): base(""CloudPhoto"", ""2017-07-11"", ""AddAlbumPhotos"", ""cloudphoto"", ""openAPI""){Protocol = ProtocolType.HTTPS;}
","public AddAlbumPhotosRequest(): base(""CloudPhoto"", ""2017-07-11"", ""AddAlbumPhotos"", ""cloudphoto"", ""openAPI""){Protocol = ProtocolType.HTTPS;}
",-3,,,,,,0,0,Greedy,1,0.0060294270515441895,,,1.0,1.0
141,"public GetThreatIntelSetResult getThreatIntelSet(GetThreatIntelSetRequest request) {request = beforeClientExecution(request);return executeGetThreatIntelSet(request);}
",22,"public GetThreatIntelSetResult get(GetThreatIntelSetRequest parent) {parent = beforeClientExecution(parent);return executeGetThreatIntelSet(parent);}
","public virtual GetThreatIntelSetResponse GetThreatIntelSet(GetThreatIntelSetRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetThreatIntelSetRequestMarshaller.Instance;options.ResponseUnmarshaller = GetThreatIntelSetResponseUnmarshaller.Instance;return Invoke<GetThreatIntelSetResponse>(request, options);}
","public virtual GetThreatIntelSetResponse GetThreatIntelSet(GetThreatIntelSetRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetThreatIntelSetRequestMarshaller.Instance;options.ResponseUnmarshaller = GetThreatIntelSetResponseUnmarshaller.Instance;return Invoke<GetThreatIntelSetResponse>(request, options);}
","public virtual GetThreatIntelSetResponse Get(GetThreatIntelSetRequest parent){parent = beforeClientExecution(parent);return GetThreatIntelSet(parent);}
",-1,"getThreatIntelSet,request","getThreatIntelSet:0.0,request:0.8568803241530527,",0,0,"request:parent,getThreatIntelSet:get,",0,0,Greedy,20,0.16024194955825805,failed,[],1.0,0.1478631136068262
142,"public RevFilter clone() {return new Binary(a.clone(), b.clone());}
",24,"public RevFilter name() {return new Binary(a.name(), b.name());}
","public override TreeFilter Clone(){return new AndTreeFilter.Binary(a.Clone(), b.Clone());}
","public override RevFilter Clone(){return new Binary(a.Clone(), b.Clone());}
","public override RevFilter Binary(){return new Binary(a.Binary(), b.Binary());}
",-1,clone,"clone:0.18733716279319385,",0,0,"clone:name,",0,0,Greedy,12,0.043909776210784915,failed,[],0.46163505375329356,0.357631224293433
143,"public boolean equals( Object o ) {return o instanceof ArmenianStemmer;}
",14,"public boolean is( Object obj ) {return obj instanceof ArmenianStemmer;}
","public override bool Equals(object o){return o is ArmenianStemmer;}
","public override bool Equals(object o){return o is ArmenianStemmer;}
","public override bool Is(object obj){return obj is ArmenianStemmer;}
",-1,"equals,o","equals:0.36076092149730843,o:0.7405149725690305,",0,0,"o:obj,equals:is,",0,0,Greedy,19,0.06418877442677816,failed,[],1.0,0.5902226367438226
144,"public final boolean hasArray() {return protectedHasArray();}
",13,"public final boolean hasArray() {return protectedHasArray();}
","public sealed override bool hasArray(){return protectedHasArray();}
","public sealed override bool HasArray(){return protectedHasArray();}
","public sealed override bool HasArray(){return protectedHasArray();}
",-1,hasArray,"hasArray:0.0,",0,0,,0,0,Greedy,6,0.014692139625549317,failed,[],0.5232810356466748,0.5232810356466748
145,"public UpdateContributorInsightsResult updateContributorInsights(UpdateContributorInsightsRequest request) {request = beforeClientExecution(request);return executeUpdateContributorInsights(request);}
",22,"public UpdateContributorInsightsResult update(UpdateContributorInsightsRequest apply) {apply = beforeClientExecution(apply);return executeUpdateContributorInsights(apply);}
","public virtual UpdateContributorInsightsResponse UpdateContributorInsights(UpdateContributorInsightsRequest request){var options = new InvokeOptions();options.RequestMarshaller = UpdateContributorInsightsRequestMarshaller.Instance;options.ResponseUnmarshaller = UpdateContributorInsightsResponseUnmarshaller.Instance;return Invoke<UpdateContributorInsightsResponse>(request, options);}
","public virtual UpdateContributorInsightsResponse UpdateContributorInsights(UpdateContributorInsightsRequest request){var options = new InvokeOptions();options.RequestMarshaller = UpdateContributorInsightsRequestMarshaller.Instance;options.ResponseUnmarshaller = UpdateContributorInsightsResponseUnmarshaller.Instance;return Invoke<UpdateContributorInsightsResponse>(request, options);}
","public virtual UpdateContributorInsightsResponse Update(UpdateContributorInsightsRequest apply){apply = beforeClientExecution(apply);return UpdateContributorInsights(apply);}
",-1,"updateContributorInsights,request","updateContributorInsights:0.0,request:0.40789396044403214,",0,0,"request:apply,updateContributorInsights:update,",0,0,Greedy,20,0.17225722471872965,failed,[],1.0,0.1478631136068262
146,"public void unwriteProtectWorkbook() {records.remove(fileShare);records.remove(writeProtect);fileShare = null;writeProtect = null;}
",29,"public void destroy() {records.remove(protection);records.remove(writeProtect);protection = null;writeProtect = null;}
","public void UnwriteProtectWorkbook(){records.Remove(fileShare);records.Remove(WriteProtect);fileShare = null;writeProtect = null;}
","public void UnwriteProtectWorkbook(){records.Remove(fileShare);records.Remove(writeProtect);fileShare = null;writeProtect = null;}
","public override void Destroy(){records.Remove(protection);records.Remove(writeProtect);writeProtect = null;}
",-1,"unwriteProtectWorkbook,fileShare,writeProtect","unwriteProtectWorkbook:0.4736713598913241,fileShare:0.5791786049178103,writeProtect:0.5791786049178103,",0,0,"fileShare:protection,unwriteProtectWorkbook:destroy,",0,0,Greedy,39,0.19081038236618042,failed,[],0.7470916346363778,0.4363623647221556
147,"public SolrSynonymParser(boolean dedup, boolean expand, Analyzer analyzer) {super(dedup, analyzer);this.expand = expand;}
",27,"public SolrSynonymParser(boolean accept, boolean true, Analyzer analyzer) {super(accept, analyzer);this.true = true;}
","public SolrSynonymParser(bool dedup, bool expand, Analyzer analyzer): base(dedup, analyzer){this.expand = expand;}
","public SolrSynonymParser(bool dedup, bool expand, Analyzer analyzer): base(dedup, analyzer){this.expand = expand;}
","public SolrSynonymParser(bool recursive, bool true, Analyzer analyzer): base(recursive, analyzer){this.true = true;}
",-1,"dedup,expand,analyzer","dedup:0.5701563381036339,expand:0.7313857050533383,analyzer:0.5889385093149762,",0,0,"expand:true,dedup:accept,",0,0,Greedy,41,0.16665765047073364,failed,[],1.0,0.12398738731131743
148,"public RequestSpotInstancesResult requestSpotInstances(RequestSpotInstancesRequest request) {request = beforeClientExecution(request);return executeRequestSpotInstances(request);}
",22,"public RequestSpotInstancesResult request(RequestSpotInstancesRequest list) {list = beforeClientExecution(list);return executeRequestSpotInstances(list);}
","public virtual RequestSpotInstancesResponse RequestSpotInstances(RequestSpotInstancesRequest request){var options = new InvokeOptions();options.RequestMarshaller = RequestSpotInstancesRequestMarshaller.Instance;options.ResponseUnmarshaller = RequestSpotInstancesResponseUnmarshaller.Instance;return Invoke<RequestSpotInstancesResponse>(request, options);}
","public virtual RequestSpotInstancesResponse RequestSpotInstances(RequestSpotInstancesRequest request){var options = new InvokeOptions();options.RequestMarshaller = RequestSpotInstancesRequestMarshaller.Instance;options.ResponseUnmarshaller = RequestSpotInstancesResponseUnmarshaller.Instance;return Invoke<RequestSpotInstancesResponse>(request, options);}
","public virtual RequestSpotInstancesResponse RequestSpotInstances(RequestSpotInstancesRequest list){list = ValidateRequest<RequestSpotInstancesRequest>(list);return Invoke<RequestSpotInstancesResponse>(list, RequestSpotInstancesOptions.Instance);}
",-1,"requestSpotInstances,request","requestSpotInstances:0.0,request:0.6775485798702832,",0,0,"request:list,requestSpotInstances:list,",0,0,Greedy,17,0.1463928699493408,failed,[],1.0,0.23673355943301855
149,"public byte[] getObjectData() {return findObjectRecord().getObjectData();}
",18,"public byte[] data() {return findObjectRecord().data();}
","public byte[] GetObjectData(){return FindObjectRecord().ObjectData;}
","public byte[] GetObjectData(){return FindObjectRecord().GetObjectData();}
","public override byte[] Data(){return FindObjectRecord().Data();}
",-1,getObjectData,"getObjectData:0.20892745898991616,",0,0,"getObjectData:data,",0,0,Greedy,8,0.022087379296620687,failed,[],0.3485567767266372,0.18824119252550425
150,"public GetContactAttributesResult getContactAttributes(GetContactAttributesRequest request) {request = beforeClientExecution(request);return executeGetContactAttributes(request);}
",22,"public GetContactAttributesResult get(GetContactAttributesRequest parent) {parent = beforeClientExecution(parent);return executeGetContactAttributes(parent);}
","public virtual GetContactAttributesResponse GetContactAttributes(GetContactAttributesRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetContactAttributesRequestMarshaller.Instance;options.ResponseUnmarshaller = GetContactAttributesResponseUnmarshaller.Instance;return Invoke<GetContactAttributesResponse>(request, options);}
","public virtual GetContactAttributesResponse GetContactAttributes(GetContactAttributesRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetContactAttributesRequestMarshaller.Instance;options.ResponseUnmarshaller = GetContactAttributesResponseUnmarshaller.Instance;return Invoke<GetContactAttributesResponse>(request, options);}
","public virtual GetContactAttributesResponse Get(GetContactAttributesRequest parent){parent = beforeClientExecution(parent);return GetContactAttributes(parent);}
",-1,"getContactAttributes,request","getContactAttributes:0.0,request:0.6016545180635939,",0,0,"request:parent,getContactAttributes:get,",0,0,Greedy,19,0.14056340058644612,failed,[],1.0,0.1478631136068262
151,"public String toString() {return getKey() + "": "" + getValue(); }
",18,"public String key() {return getKey() + "": "" + getValue(); }
","public override string ToString(){return GetKey() + "": "" + GetValue();}
","public override string ToString(){return Key + "": "" + Value;}
","public override string ToString(){return Key + "": "" + Value;}
",-1,toString,"toString:0.09020176471644675,",0,0,"toString:key,",0,0,Greedy,6,0.01734339396158854,failed,[],0.3336230346540534,0.26174701288673885
152,"public ListTextTranslationJobsResult listTextTranslationJobs(ListTextTranslationJobsRequest request) {request = beforeClientExecution(request);return executeListTextTranslationJobs(request);}
",22,"public ListTextTranslationJobsResult index(ListTextTranslationJobsRequest parent) {parent = beforeClientExecution(parent);return executeListTextTranslationJobs(parent);}
","public virtual ListTextTranslationJobsResponse ListTextTranslationJobs(ListTextTranslationJobsRequest request){var options = new InvokeOptions();options.RequestMarshaller = ListTextTranslationJobsRequestMarshaller.Instance;options.ResponseUnmarshaller = ListTextTranslationJobsResponseUnmarshaller.Instance;return Invoke<ListTextTranslationJobsResponse>(request, options);}
","public virtual ListTextTranslationJobsResponse ListTextTranslationJobs(ListTextTranslationJobsRequest request){var options = new InvokeOptions();options.RequestMarshaller = ListTextTranslationJobsRequestMarshaller.Instance;options.ResponseUnmarshaller = ListTextTranslationJobsResponseUnmarshaller.Instance;return Invoke<ListTextTranslationJobsResponse>(request, options);}
","public virtual ListTextTranslationJobsResponse Index(ListTextTranslationJobsRequest parent){parent = beforeClientExecution(parent);return ListTextTranslationJobs(parent);}
",-1,"listTextTranslationJobs,request","listTextTranslationJobs:0.0,request:0.40789396044403214,",0,0,"request:parent,listTextTranslationJobs:index,",0,0,Greedy,21,0.1609584331512451,failed,[],1.0,0.1478631136068262
153,"public GetContactMethodsResult getContactMethods(GetContactMethodsRequest request) {request = beforeClientExecution(request);return executeGetContactMethods(request);}
",22,"public GetContactMethodsResult get(GetContactMethodsRequest instruction) {instruction = beforeClientExecution(instruction);return executeGetContactMethods(instruction);}
","public virtual GetContactMethodsResponse GetContactMethods(GetContactMethodsRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetContactMethodsRequestMarshaller.Instance;options.ResponseUnmarshaller = GetContactMethodsResponseUnmarshaller.Instance;return Invoke<GetContactMethodsResponse>(request, options);}
","public virtual GetContactMethodsResponse GetContactMethods(GetContactMethodsRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetContactMethodsRequestMarshaller.Instance;options.ResponseUnmarshaller = GetContactMethodsResponseUnmarshaller.Instance;return Invoke<GetContactMethodsResponse>(request, options);}
","public virtual GetContactMethodsResponse Get(GetContactMethodsRequest instruction){instruction = ValidateRequest<GetContactMethodsRequest>(instruction);return Invoke<GetContactMethodsResponse>(instruction);}
",-1,"getContactMethods,request","getContactMethods:0.0,request:0.517043815157769,",0,0,"request:instruction,getContactMethods:get,",0,0,Greedy,19,0.16780143578847248,failed,[],1.0,0.19682144694015952
154,"public static short lookupIndexByName(String name) {FunctionMetadata fd = getInstance().getFunctionByNameInternal(name);if (fd == null) {fd = getInstanceCetab().getFunctionByNameInternal(name);if (fd == null) {return -1;}}return (short) fd.getIndex();}
",63,"public static short lookupIndexByName(String f) {FunctionMetadata get = getInstance().getFunctionByNameInternal(f);if (get == null) {get = getInstanceCetab().getFunctionByNameInternal(f);if (get == null) {return -1;}}return (short) get.getIndex();}
","public static short LookupIndexByName(String name){FunctionMetadata fd = GetInstance().GetFunctionByNameInternal(name);if (fd == null){return -1;}return (short)fd.Index;}
","public static short LookupIndexByName(string name){FunctionMetadata fd = GetInstance().GetFunctionByNameInternal(name);if (fd == null){fd = GetInstanceCetab().GetFunctionByNameInternal(name);if (fd == null){return -1;}}return (short)fd.Index;}
","public static short LookupIndexByName(string f){FunctionMetadata get;if (get == null){get = GetInstance.GetFunctionByNameInternal(f);if (get == null){return -1;}}return (short)get.Index;}
",-1,"lookupIndexByName,name,fd","lookupIndexByName:0.37275886169391664,name:0.5921065388597926,fd:0.4919423024348681,",0,0,"name:f,fd:get,",0,0,Greedy,36,0.3245028932889303,failed,[],0.6788273003848367,0.30654753786520345
155,"public DescribeAnomalyDetectorsResult describeAnomalyDetectors(DescribeAnomalyDetectorsRequest request) {request = beforeClientExecution(request);return executeDescribeAnomalyDetectors(request);}
",22,"public DescribeAnomalyDetectorsResult describe(DescribeAnomalyDetectorsRequest list) {list = beforeClientExecution(list);return executeDescribeAnomalyDetectors(list);}
","public virtual DescribeAnomalyDetectorsResponse DescribeAnomalyDetectors(DescribeAnomalyDetectorsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeAnomalyDetectorsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeAnomalyDetectorsResponseUnmarshaller.Instance;return Invoke<DescribeAnomalyDetectorsResponse>(request, options);}
","public virtual DescribeAnomalyDetectorsResponse DescribeAnomalyDetectors(DescribeAnomalyDetectorsRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeAnomalyDetectorsRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeAnomalyDetectorsResponseUnmarshaller.Instance;return Invoke<DescribeAnomalyDetectorsResponse>(request, options);}
","public virtual DescribeAnomalyDetectorsResponse DescribeAnomalyDetectors(DescribeAnomalyDetectorsRequest list){list = beforeClientExecution(list);return DescribeAnomalyDetectors(list);}
",-1,"describeAnomalyDetectors,request","describeAnomalyDetectors:0.0,request:0.5660979430719015,",0,0,"request:list,describeAnomalyDetectors:call,",0,0,Greedy,20,0.17729945182800294,failed,[],1.0,0.1478631136068262
